Sample Name	Protocol REF	Parameter Value[FHB]	Unit	Term Source REF	Parameter Value[DTR]	Unit	Term Source REF	Parameter Value[SEP]	Unit	Term Source REF
sample_6231	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6232	Phenotyping		score	UO	9.25	score	UO		score	UO
sample_6233	Phenotyping		score	UO	9.25	score	UO		score	UO
sample_6234	Phenotyping		score	UO	9.25	score	UO		score	UO
sample_6235	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6236	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6237	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6238	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6239	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_624	Phenotyping	13.0	score	UO		score	UO		score	UO
sample_6240	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6241	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6242	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6243	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6244	Phenotyping		score	UO	1.75	score	UO		score	UO
sample_6245	Phenotyping		score	UO	1.75	score	UO		score	UO
sample_6246	Phenotyping		score	UO	1.75	score	UO		score	UO
sample_6247	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6248	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6249	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_625	Phenotyping	3.82033333333333	score	UO		score	UO		score	UO
sample_6250	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6251	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6252	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6253	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6254	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6255	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6256	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6257	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6258	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6259	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_626	Phenotyping	3.65555555555556	score	UO		score	UO		score	UO
sample_6260	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6261	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6262	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6263	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6264	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6265	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6266	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6267	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6268	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6269	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_627	Phenotyping	8.67888888888889	score	UO		score	UO		score	UO
sample_6270	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6271	Phenotyping		score	UO	5.0	score	UO		score	UO
sample_6272	Phenotyping		score	UO	5.0	score	UO		score	UO
sample_6273	Phenotyping		score	UO	5.0	score	UO		score	UO
sample_6274	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6275	Phenotyping		score	UO	4.5	score	UO		score	UO
sample_6276	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6277	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6278	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6279	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_628	Phenotyping	3.2	score	UO		score	UO		score	UO
sample_6280	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6281	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6282	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6283	Phenotyping		score	UO	7.25	score	UO		score	UO
sample_6284	Phenotyping		score	UO	7.25	score	UO		score	UO
sample_6285	Phenotyping		score	UO	7.25	score	UO		score	UO
sample_6286	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6287	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6288	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6289	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_629	Phenotyping	3.16888888888889	score	UO		score	UO		score	UO
sample_6290	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6291	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6292	Phenotyping		score	UO	5.5	score	UO		score	UO
sample_6293	Phenotyping		score	UO	5.5	score	UO		score	UO
sample_6294	Phenotyping		score	UO	5.5	score	UO		score	UO
sample_6295	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6296	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6297	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6298	Phenotyping		score	UO	9.0	score	UO		score	UO
sample_6299	Phenotyping		score	UO	9.25	score	UO		score	UO
sample_63	Phenotyping	3.88888888888889	score	UO		score	UO		score	UO
sample_630	Phenotyping	2.44444444444444	score	UO		score	UO		score	UO
sample_6300	Phenotyping		score	UO	9.25	score	UO		score	UO
sample_6301	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6302	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6303	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6304	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6305	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6306	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6307	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6308	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6309	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_631	Phenotyping	15.5905555555556	score	UO		score	UO		score	UO
sample_6310	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6311	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6312	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6313	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6314	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6315	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6316	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6317	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6318	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6319	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_632	Phenotyping	11.7	score	UO		score	UO		score	UO
sample_6320	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6321	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6322	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6323	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6324	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6325	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6326	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6327	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6328	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6329	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_633	Phenotyping	17.3611111111111	score	UO		score	UO		score	UO
sample_6330	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6331	Phenotyping		score	UO	7.0	score	UO		score	UO
sample_6332	Phenotyping		score	UO	7.25	score	UO		score	UO
sample_6333	Phenotyping		score	UO	7.0	score	UO		score	UO
sample_6334	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6335	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6336	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6337	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6338	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6339	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_634	Phenotyping	5.82222222222222	score	UO		score	UO		score	UO
sample_6340	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6341	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6342	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6343	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6344	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6345	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6346	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6347	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6348	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6349	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_635	Phenotyping	7.16666666666667	score	UO		score	UO		score	UO
sample_6350	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6351	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6352	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6353	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6354	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6355	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6356	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6357	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6358	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6359	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_636	Phenotyping	10.9933333333333	score	UO		score	UO		score	UO
sample_6360	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6361	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6362	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6363	Phenotyping		score	UO	5.5	score	UO		score	UO
sample_6364	Phenotyping		score	UO	4.75	score	UO		score	UO
sample_6365	Phenotyping		score	UO	4.75	score	UO		score	UO
sample_6366	Phenotyping		score	UO	4.75	score	UO		score	UO
sample_6367	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6368	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6369	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_637	Phenotyping	0.116666666666667	score	UO		score	UO		score	UO
sample_6370	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6371	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6372	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6373	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6374	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6375	Phenotyping		score	UO	6.0	score	UO		score	UO
sample_6376	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6377	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6378	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6379	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_638	Phenotyping	0.0222222222222222	score	UO		score	UO		score	UO
sample_6380	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6381	Phenotyping		score	UO	1.5	score	UO		score	UO
sample_6382	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6383	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6384	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6385	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6386	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6387	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6388	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6389	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_639	Phenotyping	0.0222222222222222	score	UO		score	UO		score	UO
sample_6390	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6391	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6392	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6393	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6394	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6395	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6396	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6397	Phenotyping		score	UO	4.5	score	UO		score	UO
sample_6398	Phenotyping		score	UO	4.75	score	UO		score	UO
sample_6399	Phenotyping		score	UO	4.5	score	UO		score	UO
sample_64	Phenotyping	24.3055555555556	score	UO		score	UO		score	UO
sample_640	Phenotyping	2.02222222222222	score	UO		score	UO		score	UO
sample_6400	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6401	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6402	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6403	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6404	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6405	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6406	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6407	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6408	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6409	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_641	Phenotyping	5.28888888888889	score	UO		score	UO		score	UO
sample_6410	Phenotyping		score	UO	4.0	score	UO		score	UO
sample_6411	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6412	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6413	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6414	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6415	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6416	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6417	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6418	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6419	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_642	Phenotyping	3.18888888888889	score	UO		score	UO		score	UO
sample_6420	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6421	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6422	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6423	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6424	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6425	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6426	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6427	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6428	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6429	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_643	Phenotyping	4.46666666666667	score	UO		score	UO		score	UO
sample_6430	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6431	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6432	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6433	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6434	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6435	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6436	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6437	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6438	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6439	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_644	Phenotyping	7.11111111111111	score	UO		score	UO		score	UO
sample_6440	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6441	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6442	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6443	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6444	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6445	Phenotyping		score	UO	9.75	score	UO		score	UO
sample_6446	Phenotyping		score	UO	9.75	score	UO		score	UO
sample_6447	Phenotyping		score	UO	9.75	score	UO		score	UO
sample_6448	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6449	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_645	Phenotyping	7.08333333333333	score	UO		score	UO		score	UO
sample_6450	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6451	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6452	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6453	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6454	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6455	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6456	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6457	Phenotyping		score	UO	8.5	score	UO		score	UO
sample_6458	Phenotyping		score	UO	8.5	score	UO		score	UO
sample_6459	Phenotyping		score	UO	8.5	score	UO		score	UO
sample_646	Phenotyping	0.0833333333333333	score	UO		score	UO		score	UO
sample_6460	Phenotyping		score	UO	5.0	score	UO		score	UO
sample_6461	Phenotyping		score	UO	5.0	score	UO		score	UO
sample_6462	Phenotyping		score	UO	5.0	score	UO		score	UO
sample_6463	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6464	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6465	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6466	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6467	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6468	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6469	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_647	Phenotyping	0.0833333333333333	score	UO		score	UO		score	UO
sample_6470	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6471	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6472	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6473	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6474	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6475	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6476	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6477	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6478	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6479	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_648	Phenotyping	0.0111111111111111	score	UO		score	UO		score	UO
sample_6480	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6481	Phenotyping		score	UO	5.75	score	UO		score	UO
sample_6482	Phenotyping		score	UO	5.75	score	UO		score	UO
sample_6483	Phenotyping		score	UO	5.75	score	UO		score	UO
sample_6484	Phenotyping		score	UO	6.75	score	UO		score	UO
sample_6485	Phenotyping		score	UO	6.75	score	UO		score	UO
sample_6486	Phenotyping		score	UO	6.75	score	UO		score	UO
sample_6487	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6488	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6489	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_649	Phenotyping	7.56444444444444	score	UO		score	UO		score	UO
sample_6490	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6491	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6492	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6493	Phenotyping		score	UO	1.75	score	UO		score	UO
sample_6494	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6495	Phenotyping		score	UO	1.75	score	UO		score	UO
sample_6496	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6497	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6498	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6499	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_65	Phenotyping	24.3055555555556	score	UO		score	UO		score	UO
sample_650	Phenotyping	13.2	score	UO		score	UO		score	UO
sample_6500	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6501	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6502	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6503	Phenotyping		score	UO	2.5	score	UO		score	UO
sample_6504	Phenotyping		score	UO	2.25	score	UO		score	UO
sample_6505	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6506	Phenotyping		score	UO	2.0	score	UO		score	UO
sample_6507	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6508	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6509	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_651	Phenotyping	11.3333333333333	score	UO		score	UO		score	UO
sample_6510	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6511	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6512	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6513	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6514	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6515	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6516	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6517	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_6518	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6519	Phenotyping		score	UO	3.25	score	UO		score	UO
sample_652	Phenotyping	3.73333333333333	score	UO		score	UO		score	UO
sample_6520	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6521	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6522	Phenotyping		score	UO	5.25	score	UO		score	UO
sample_6523	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6524	Phenotyping		score	UO	1.25	score	UO		score	UO
sample_6525	Phenotyping		score	UO	1.0	score	UO		score	UO
sample_6526	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6527	Phenotyping		score	UO	3.5	score	UO		score	UO
sample_6528	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6529	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_653	Phenotyping	4.27777777777778	score	UO		score	UO		score	UO
sample_6530	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6531	Phenotyping		score	UO	2.75	score	UO		score	UO
sample_6532	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6533	Phenotyping		score	UO	3.75	score	UO		score	UO
sample_6534	Phenotyping		score	UO	4.25	score	UO		score	UO
sample_6535	Phenotyping		score	UO	3.0	score	UO		score	UO
sample_6536	Phenotyping		score	UO	3.25	score	UO		score	UO
